"ID","NAME","TYPE","MAJORS__C","INDUSTRIES__C","ACCTNUMBER__C"
"0017000000c6wzaAAA","Korea Advanced Institute (KAIST)","Customer","false","","2065"
"0017000000c6wzbAAA","Korea Basic Science Institute (oct-08)","Customer","false","","8694"
"0017000000c6wzcAAA","Korea Maritime University","University","false","","3526"
"0017000000c6wzdAAA","Kwangwoon University","University","false","","5228"
"0017000000c6wzeAAA","KyungPook National University","University","false","","4252"
"0017000000c6wzgAAA","Leenos Corporation","Customer","false","","9377"
"0017000000c6wzhAAA","LG Information & Communications (feb-02)","Customer","false","","352"
"0017000000c6wziAAA","LG Innotek - R&D Lab","Customer","false","","8729"
"0017000000c6wzjAAA","Mokwon University (sep-06)","University","false","","8552"
"0017000000c6wzkAAA","Myung-Ji University - JasonTech Inc.","University","false","","10030024"
"0017000000c6wzlAAA","Nam-Hae College - JasonTech, Inc.","University","false","","10030031"
"0017000000c6wzmAAA","Nex1 Future Co., Ltd. (sep-08)","Customer","false","","8721"
"0017000000c6wznAAA","NGC Information Technology (nov-08)","Customer","false","","8969"
"0017000000c6wzoAAA","Pohang University of Science and Technology - Pohang Accelerator Laboratory","University","false","","9994"
"0017000000c6wzpAAA","Posdata - Korea (dec-07)","Customer","false","","6655"
"0017000000c6wzqAAA","Prewell Corporation","Customer","false","","9053"
"0017000000c6wzrAAA","RFTech Co., Ltd.","Customer","false","","7270"
"0017000000c6wzsAAA","Rohde & Schwarz Korea Ltd.","Customer","false","","10052"
"0017000000c6wzuAAA","Samsung Electromechanics Co - FEM Team","Customer","false","","1059"
"0017000000c6wzvAAA","Samsung Electromechanics Co - not FEM","Customer","false","","6636"
"0017000000c6wzwAAA","Samsung Electronics - Network","Prospect","false","","8898"
"0017000000c6wzxAAA","Samsung SDI Co., Ltd. (nov-08)","Customer","false","","8994"
"0017000000c6wzyAAA","Sangshin Electronics Co. Ltd.","Customer","false","","3436"
"0017000000c6wzzAAA","Sejong University - JasonTech, Inc.","University","false","","865"
"0017000000c6x00AAA","Seoul National University","University","false","","5626"
"0017000000c6x01AAA","Solid Technologies (oct-07)","Customer","false","","3834"
"0017000000c6x02AAA","Soongsil University","University","false","","628"
"0017000000c6x03AAA","STX Engine Co., Ltd. - Yongin Factory","Customer","false","","9184"
"0017000000c6x04AAA","Sung Kyun Kwan University","University","false","","4103"
"0017000000c6x05AAA","T-Wave","Customer","false","","9112"
"0017000000c6x06AAA","University Korea","University","false","","741"
"0017000000c6x07AAA","University of Ulsan - HK","University","false","","9186"
"0017000000c6x08AAA","Withus Co., Ltd (apr-03)","Customer","false","","1267"
"0017000000c6x09AAA","Wonju National University - JasonTech Inc.","University","false","","10030010"
"0017000000c6x0AAAQ","Yong-in Songdam College","University","false","","4285"
"0017000000c6x0BAAQ","Yonsei University","University","false","","6657"
"0017000000c6x0CAAQ","Young Woo Telecom (aug-04)","Customer","false","","10010200"
"0017000000c73h9AAA","Canon, Inc. - Headquarters Invisible Imaging Research Dept. 2 Frontier Research Center","Ex-Customer","false","","5728"
"0017000000c73uKAAQ","Denso - Parent","Enterprise","false","","9197"
"0017000000c73wFAAQ","Hochschule Rapperswil (HSR) - Wireless Lab","Customer","false","","287"
"0017000000c73wGAAQ","Denso - Body Electronics Components","No Maintenance","false","","184"
"0017000000c74x1AAA","Fujitsu - Parent","Customer","false","","10040049"
"0017000000c755oAAA","NEC - Parent","Enterprise","false","","9024"
"0017000000c75GCAAY","Mitsubishi Heavy Industries, Ltd. TAKASAGO Reserch & Development Center?ELECTRONIC & PHOTONICS LABORATORY","Customer","false","","6269"
"0017000000c75ruAAA","Nippon Dengyo Kousaku","Prospect","false","",""
"0017000000c75ryAAA","Toshiba Corporation - Semiconductor&Strage, Micro Electronics Center, Horikawa","Prospect","false","",""
"0017000000c75sdAAA","NEC Corporation - Mobile Wireless Network Department","Ex-Customer","false","","7293"
"0017000000c75taAAA","Seiko Epson Corporation - PRODUCTION ENGINEERING CENTER","Ex-Customer","false","","5607"
"0017000000c75u4AAA","Toshiba Corporation - Visual Product Company, Core technology center","Prospect","false","",""
"0017000000c77nUAAQ","GPS Source","Customer","false","",""
"0017000000c77vPAAQ","Signal Processing Group","Customer","false","",""
"0017000000c78RnAAI","National Security Technology","Customer","false","",""
"0017000000c7AjYAAU","Northrop Grumman - Information Systems - Annapolis","Customer","false","","10042"
"0017000000c7GmtAAE","Huawei Technologies UK","Prospect","false","",""
"0017000000c7HouAAE","Bogl & Partner Systemtechnik GmbH (BPS)","Customer","false","","9051"
"0017000000c7LAoAAM","Philips Oy- Medical Systems MR","Customer","false","","10203"
"0017000000c7NFiAAM","William Coleman Consulting","Customer","false","","10188"
"0017000000c7OX0AAM","Adaptrum Corporation","Customer","false","",""
"0017000000c7SMBAA2","Xetron Corporation (jan-07)","Customer","false","","795"
"0017000000c7T50AAE","Agency for Defence Development (ADD)","Customer","false","","10351"
"0017000000c7T5DAAU","IntelRa","Prospect","false","",""
"0017000000c7U4oAAE","National Institute of Nuclear Physics (INFN) - Bologna","Customer","false","","9964"
"0017000000c7XryAAE","Fujitsu Laboratories Ltd. - YRP R&D Center - Yokosuka","Customer","false","","5491"
"0017000000c7XtUAAU","Fujitsu Laboratories Ltd. - MusashiNakahara","Customer","false","","10252"
"0017000000c7XvQAAU","Murata Manufacturing Co., Ltd. - Technology Management Department - Technology & Business Development Unit","Customer","false","","10183"
"0017000000c7XvoAAE","Murata Manufacturing Co., Ltd. - Communication System Productios Division","Customer","false","","9654"
"0017000000c7auWAAQ","Kyocera Kinseki Corporation - Head Office","Ex-Customer","false","","7650"
"0017000000c7auYAAQ","Mitsubishi Electric (aug-06)","Customer","false","","418"
"0017000000c7auaAAA","Murata Manufacturing Co., Ltd. - Parent","Enterprise","false","","10180"
"0017000000c7aucAAA","Omron Corporation - Parent","Customer","false","","9349"
"0017000000c7aueAAA","Panasonic Electronic Component Co., Ltd. - High Frequency Products Division","Customer","false","","381"
"0017000000c7auiAAA","Kyocera Corporation - Parent","Customer","false","","10138"
"0017000000c7aukAAA","IBIDEN Co., Ltd. - Head Office","Enterprise","false","","10057"
"0017000000c7aumAAA","Panasonic Corporation - Semiconductor Devices Research","Ex-Customer","false","","1532"
"0017000000c7auoAAA","Adtec Plasma Technology Design Dept.","No Maintenance","false","","8879"
"0017000000c7auqAAA","Dainichi Electronic Co., Ltd","No Maintenance","false","","4684"
"0017000000c7ausAAA","Fujitsu Integrated Microelectronics","No Maintenance","false","","2657"
"0017000000c7auuAAA","Fujitsu Ten Limited","No Maintenance","false","","2709"
"0017000000c7auwAAA","Kyocera Corporation - Kagoshima Kokubu Plant","No Maintenance","false","","340"
"0017000000c7auyAAA","Mietsuda Electric Industrial Co. Ltd (oct-07)","No Maintenance","false","","6896"
"0017000000c7av0AAA","Mitsubishi Electric Corporation - Himeji Works","No Maintenance","false","","5836"
"0017000000c7av2AAA","Omron Corporation - Yokohama (jan-05)","No Maintenance","false","","486"
"0017000000c7av4AAA","Panasonic Communications Co., Ltd.","No Maintenance","false","","4276"
"0017000000c7av6AAA","Panasonic Communications Co., Ltd. -  (may-06)","No Maintenance","false","","2671"
"0017000000c7avAAAQ","Panasonic Corporation - Semiconductor Company Production Engineering Center","No Maintenance","false","","1479"
"0017000000c7avCAAQ","Panasonic Corporation - Semiconductor Device Development Center (mar-02)","No Maintenance","false","","10010086"
"0017000000c7avEAAQ","Panasonic Electronic Devices Co., Ltd. Circuit Components Business Unit - Development Planning Group","No Maintenance","false","","3139"
"0017000000c7avGAAQ","Sharp Corporation - Chiba","Customer","false","","5005"
"0017000000c7avIAAQ","Fujitsu Wireless Systems, Ltd.","Customer","false","","8940"
"0017000000c7avKAAQ","Kyocera Corporation - Gifu Office","Customer","false","","10139"
"0017000000c7avMAAQ","Mitsubishi Electric (sep-08)","Customer","false","","8941"
"0017000000c7avOAAQ","Omron Corporation - Okayama","Customer","false","","9348"
"0017000000c7avQAAQ","Fujitsu Laboratories Ltd. - Atsugi - Device R&D Lab.","Customer","false","","5043"
"0017000000c7avSAAQ","Fujitsu Laboratories Ltd. - Kanagawa - Hardware Technologies Laboratories, Product Engineering Lab.(6343)","Customer","false","","6343"
"0017000000c7avaAAA","Panasonic Electronic Devices Co., Ltd. - Chip Tuner Business Group","Customer","false","","7585"
"0017000000c7avcAAA","Panasonic Electronic Devices Co., Ltd. - Circuit Components Business Unit - Technology group1","Customer","false","","247"
"0017000000c7aveAAA","Panasonic Electronic Devices Co., Ltd. - Devices Application Center","Customer","false","","6713"
"0017000000c7avgAAA","Sony Corporation - Parent","Enterprise","false","","nothing"
"0017000000c7aviAAA","Toshiba - Parent","Enterprise","false","","10040051"
"0017000000c7avkAAA","Sumitomo Electric Industries, Ltd. - Parent","Enterprise","false","","6282"
"0017000000c7avmAAA","IBITECH Co, Ltd. - Yokohama","Ex-Customer","false","","8554"
"0017000000c7avoAAA","Kyocera Corporation - R&D Center, Keihanna","Customer","false","","9391"
"0017000000c7avqAAA","Kyocera SLC Technology Co.","Ex-Customer","false","","7728"
"0017000000c7avsAAA","Melco","Customer","false","","10030044"
"0017000000c7avwAAA","Mitsubishi Heavy Industries, Ltd. - Hyogo","Customer","false","","9344"
"0017000000c7avyAAA","Murata Manufacturing Company, Ltd. - Yokohama Technical Center","Ex-Customer","false","","9655"
"0017000000c7aw0AAA","Panasonic Electric Industrial Co., Ltd. - (ATRL)","Customer","false","","8672"
"0017000000c7aw2AAA","Panasonic Electric Industrial Co., Ltd. - Discrete Division","Customer","false","","2995"
"0017000000c7aw4AAA","Panasonic Electronic Component Co., Ltd. - High Frequency Products Division - Image Device Section","Customer","false","","845"
"0017000000c7aw6AAA","National Institute of Information and Communications Technology (NICT) - Enterprise","Ex-Customer","false","","6922"
"0017000000c7aw8AAA","Sony Corporation - MMIC Group","Prospect","false","","8785"
"0017000000c7awAAAQ","Taiyo Yuden Co. Ltd. - Global Headquarters","Ex-Customer","false","","10060040"
"0017000000c7awCAAQ","Toshiba Corporation - Social Network & Infrastructure","Ex-Customer","false","","1967"
"0017000000c7awGAAQ","Audio-Technica Corporation","Ex-Customer","false","","3077"
"0017000000c7awIAAQ","Canon, Inc. - Kosugi Office (oct-07)","Ex-Customer","false","","87"
"0017000000c7awKAAQ","Denso - Industry Machine Technologies (sep-05)","Ex-Customer","false","","1092"
"0017000000c7awMAAQ","Denso - Kariya (aug-08)","Ex-Customer","false","","6702"
"0017000000c7awOAAQ","Denso - Komenoki (jan-08)","Ex-Customer","false","","3438"
"0017000000c7awQAAQ","Furukawa Electric Co., Ltd. - Head Office","Enterprise","false","","10063"
"0017000000c7awSAAQ","Hitachi, Ltd. - Parent","Enterprise","false","","9292"
"0017000000c7awUAAQ","International Business Machines Corporation","Enterprise","false","","9199"
"0017000000c7awWAAQ","Sanyo Electric Co., Ltd. - Parent","Enterprise","false","","9484"
"0017000000c7awYAAQ","TDK EPC Corporation - Headquarters - Parent","Enterprise","false","","9245"
"0017000000c7awaAAA","Fuji Xerox Co., Ltd. (sep-05)","Ex-Customer","false","","4136"
"0017000000c7awcAAA","Furukawa Electric Co., Ltd. - Yokohama R&D Laboratory","Ex-Customer","false","","10059"
"0017000000c7aweAAA","Hamamatsu Photonics K.K. - Solid State Division","No Maintenance","false","","2855"
"0017000000c7awgAAA","Hitachi Electronics Engineering Co., Ltd (jan-05)","Ex-Customer","false","","283"
"0017000000c7awiAAA","Hitachi - Shizuoka","Out of Business","false","","285"
"0017000000c7awkAAA","IBM - Japan Yamato R&D Center","Ex-Customer","false","","9985"
"0017000000c7awmAAA","Maspro Denkoh Corp - Research & development 2 Group","Ex-Customer","false","","1755"
"0017000000c7awoAAA","National Institute of Information and Communications Technology (NICT) - Yokosuka for APLAC","Out of Business","false","","8414"
"0017000000c7awqAAA","NEC Corporation - Kansai Device Research Laboratories","Ex-Customer","false","","10040082"
"0017000000c7awuAAA","NEC Engineering Co. (feb-00)","Ex-Customer","false","","467"
"0017000000c7awwAAA","NEC Tokin","Ex-Customer","false","","3424"
"0017000000c7awyAAA","NTT DoCoMo, Inc. - KH (nov-07)","Ex-Customer","false","","3787"
"0017000000c7ax0AAA","Olympus Optical Co. Ltd. (aug-06)","Ex-Customer","false","","5041"
"0017000000c7ax2AAA","Sanyo Electric Co., Ltd. - Electronic Device Company Management Planning Office Business Development Center","Out of Business","false","","10010029"
"0017000000c7ax4AAA","Sanyo Electric Co., Ltd. (apr-06)","Out of Business","false","","8442"
"0017000000c7ax6AAA","Sumitomo Electric Hightechs Co. Ltd.","Ex-Customer","false","","3256"
"0017000000c7ax8AAA","Sumitomo Electric Networks, Inc. - Technical Dept. Development Section1","No Maintenance","false","","4024"
"0017000000c7axAAAQ","TDK-EPC Corporation - Asama Techno Factory","Ex-Customer","false","","7264"
"0017000000c7axCAAQ","Toshiba Components Co., Ltd (dec-07)","Ex-Customer","false","","5055"
"0017000000c7axEAAQ","Toshiba Semiconductor - Kitakyushu","Ex-Customer","false","","8894"
"0017000000c7axGAAQ","Victor Company of Japan, Ltd.","Ex-Customer","false","","2700"
"0017000000c7axIAAQ","Yokogawa Electronics Corp. (jan-05)","Ex-Customer","false","","801"
"0017000000c7axMAAQ","Renesas Technology Corporation","Ex-Customer","false","","8947"
"0017000000c7axOAAQ","TDK Corporation - Kofu Plant","Customer","false","","9237"
"0017000000c7axQAAQ","TDK-EPC Corporation - Konoura Plant, Mobile RF Components Products Group, System Acoustics Waves Business Group","Customer","false","","9244"
"0017000000c7axSAAQ","Toshiba Design & Manufacturing Service Corporation","No Maintenance","false","","10176"
"0017000000c7axUAAQ","Toshiba Tech Corporation (jul-08)","Ex-Customer","false","","9233"
"0017000000c7axWAAQ","Toshiba Transport Engineering","Ex-Customer","false","","8848"
"0017000000c7axYAAQ","Rohde & Schwarz Japan K.K.","Partner","false","","9562"
"0017000000c7axiAAA","Toshiba Corporation - Fuchu Works","No Maintenance","false","","3383"
"0017000000c7axkAAA","Toshiba Research and Development","Customer","false","","4763"
"0017000000c7axoAAA","Dai Nippon Printing Co., Ltd.","Prospect","false","","7073"
"0017000000c7axwAAA","Hitachi Hybrid Network Co. Ltd.","Out of Business","false","","6477"
"0017000000c7axyAAA","Mobile Communications Tokyo Inc","Out of Business","false","","3960"
"0017000000c7ay0AAA","NEC Magnus Comminications","Ex-Customer","false","","8733"
"0017000000c7ay2AAA","NEC Mobile Manufacturing","Ex-Customer","false","","7071"
"0017000000c7ay4AAA","Netwell Corporation","Partner","false","","9056"
"0017000000c7ay6AAA","New Japan Radio Co. Ltd.","Ex-Customer","false","","2735"
"0017000000c7ay8AAA","Sanyo Electric Co., Ltd.","Out of Business","false","","6583"
"0017000000c7ayAAAQ","Sanyo Electric Co., Ltd. - RF Linear Development Department - LSI Business Unit","Out of Business","false","","5411"
"0017000000c7ayCAAQ","TDK Corporation - Electronic Device Headquarters","Ex-Customer","false","","1389"
"0017000000c7ayEAAQ","Kyushu Univeristy - Parent","University","false","","9278"
"0017000000c7ayGAAQ","Toshiba Electro-Wave Products Co. Ltd","Ex-Customer","false","","5493"
"0017000000c7ayIAAQ","Toshiba Human Resources Development Co.","Ex-Customer","false","","5524"
"0017000000c7ayKAAQ","Ashikaga Institute of Technology (AIT)","University","false","","9340"
"0017000000c7ayMAAQ","Gifu University - Faculty of Engineering","University","false","","8734"
"0017000000c7ayOAAQ","Himeji Institute of Technology","University","false","","1921"
